(-2.43, 1.78, 7.98)
(-2.41, 1.78, 7.98)
(-2.41, 1.78, 7.98)
(-2.42, 1.77, 7.98)
(-2.37, 1.77, 7.98)
(-2.37, 1.77, 7.98)
(-2.37, 1.80, 7.98)
(-2.41, 1.81, 7.98)
(-2.44, 1.82, 7.98)
(-2.40, 1.81, 7.98)
(-2.72, 2.33, 7.98)
(-2.73, 2.43, 7.98)
(-2.75, 2.54, 7.98)
(-3.12, 3.07, 7.98)
(-3.19, 3.05, 7.98)
(-3.12, 3.14, 7.98)
(-3.20, 2.95, 7.98)
(-3.05, 3.20, 7.98)
(-3.02, 3.26, 7.98)
(-3.02, 3.22, 7.98)
(-3.02, 3.20, 7.98)
(-3.03, 3.17, 7.98)
(-3.03, 3.16, 7.98)
(-3.03, 3.19, 7.98)
(-3.03, 3.19, 7.98)
(-3.02, 3.16, 7.98)
(-3.02, 3.14, 7.98)
(-3.02, 3.15, 7.98)
(-3.00, 3.11, 7.98)
(-2.98, 3.10, 7.98)
(-2.98, 3.10, 7.98)
(-2.98, 3.13, 7.98)
(-2.98, 3.13, 7.98)
(-2.98, 3.12, 7.98)
(-2.98, 3.09, 7.98)
(-2.98, 3.08, 7.98)
(-2.98, 3.09, 7.98)
(-2.97, 3.10, 7.98)
(-2.97, 3.12, 7.98)
(-2.99, 3.12, 7.98)
(-3.00, 3.17, 7.98)
(-3.01, 3.17, 7.98)
(-3.01, 3.17, 7.98)
(-3.01, 3.17, 7.98)
(-3.01, 3.16, 7.98)
(-3.01, 3.16, 7.98)
(-3.00, 3.09, 7.98)
(-3.00, 3.09, 7.98)
(-2.99, 3.07, 7.98)
(-3.01, 3.07, 7.98)
(-3.01, 3.07, 7.98)
(-3.01, 3.06, 7.98)
(-3.00, 3.06, 7.98)
(-3.00, 3.06, 7.98)
(-3.00, 3.08, 7.98)
(-2.99, 3.09, 7.98)
(-2.97, 3.09, 7.98)
(-2.98, 3.09, 7.98)
(-2.99, 3.10, 7.98)
(-3.01, 3.11, 7.98)
(-2.96, 3.14, 7.98)
(-2.98, 3.15, 7.98)
(-2.94, 3.17, 7.98)
(-2.93, 3.17, 7.98)
(-2.94, 3.16, 7.98)
(-2.94, 3.15, 7.98)
(-2.95, 3.15, 7.98)
(-2.94, 3.09, 7.98)
(-2.93, 3.08, 7.98)
(-2.92, 3.06, 7.98)
(-2.91, 3.05, 7.98)
(-2.90, 3.05, 7.98)
(-2.91, 3.04, 7.98)
(-2.90, 3.09, 7.98)
(-2.90, 3.05, 7.98)
(-2.91, 3.04, 7.98)
(-2.93, 3.03, 7.98)
(-2.94, 3.03, 7.98)
(-2.94, 3.04, 7.98)
(-2.94, 3.03, 7.98)
(-2.94, 3.03, 7.98)
(-2.95, 3.02, 7.98)
(-2.94, 3.03, 7.98)
(-2.94, 3.02, 7.98)
(-2.94, 3.02, 7.98)
(-2.93, 3.01, 7.98)
(-2.93, 3.01, 7.98)
(-2.93, 3.01, 7.98)
(-2.92, 3.02, 7.98)
(-2.92, 3.06, 7.98)
(-2.92, 3.06, 7.98)
(-2.93, 3.08, 7.98)
(-2.92, 3.07, 7.98)
(-2.92, 3.07, 7.98)
(-2.78, 3.53, 7.98)
(-2.96, 3.68, 7.98)
(-3.12, 3.76, 7.98)
(-3.26, 3.92, 7.98)
(-3.19, 3.74, 7.98)
(-3.25, 3.88, 7.98)
(-3.08, 3.95, 7.98)
(-2.99, 3.96, 7.98)
(-3.01, 3.95, 7.98)
(-2.99, 3.99, 7.98)
(-3.00, 4.00, 7.98)
(-2.97, 4.02, 7.98)
(-2.96, 4.01, 7.98)
(-2.96, 4.01, 7.98)
(-2.96, 4.00, 7.98)
(-2.97, 4.00, 7.98)
(-2.98, 3.93, 7.98)
(-2.99, 3.91, 7.98)
(-3.01, 3.87, 7.98)
(-3.02, 3.86, 7.98)
(-3.02, 3.86, 7.98)
(-3.02, 3.85, 7.98)
(-3.02, 3.84, 7.98)
(-3.02, 3.84, 7.98)
(-3.07, 3.84, 7.98)
(-3.04, 3.85, 7.98)
(-3.04, 3.84, 7.98)
(-3.04, 3.84, 7.98)
(-3.03, 3.83, 7.98)
(-2.99, 3.83, 7.98)
(-2.95, 3.85, 7.98)
(-2.97, 3.86, 7.98)
(-2.71, 3.84, 7.98)
(-2.35, 3.56, 7.98)
(-2.17, 3.43, 7.98)
(-2.11, 3.29, 7.98)
(-2.03, 3.36, 7.98)
(-1.96, 3.35, 7.98)
(-1.96, 3.32, 7.98)
(-2.04, 3.27, 7.98)
(-2.07, 3.26, 7.98)
(-2.08, 3.23, 7.98)
(-2.07, 3.22, 7.98)
(-2.08, 3.22, 7.98)
(-2.09, 3.21, 7.98)
(-2.08, 3.22, 7.98)
(-2.07, 3.22, 7.98)
(-2.07, 3.21, 7.98)
(-2.08, 3.20, 7.98)
(-2.10, 3.19, 7.98)
(-2.28, 3.25, 7.98)
(-2.67, 2.89, 7.98)
(-2.61, 2.88, 7.98)
(-2.61, 2.76, 7.98)
(-2.59, 2.84, 7.98)
(-2.61, 2.84, 7.98)
(-2.63, 2.83, 7.98)
(-2.62, 2.82, 7.98)
(-2.62, 2.81, 7.98)
(-2.61, 2.83, 7.98)
(-2.62, 2.83, 7.98)
(-2.63, 2.82, 7.98)
(-2.62, 2.81, 7.98)
(-2.63, 2.80, 7.98)
(-2.63, 2.80, 7.98)
(-2.62, 2.79, 7.98)
(-2.62, 2.80, 7.98)
(-2.63, 2.80, 7.98)
(-2.63, 2.80, 7.98)
(-2.63, 2.81, 7.98)
(-2.63, 2.81, 7.98)
(-2.62, 2.81, 7.98)
(-2.61, 2.81, 7.98)
(-2.63, 2.81, 7.98)
(-2.63, 2.81, 7.98)
(-2.64, 2.81, 7.98)
(-2.64, 2.81, 7.98)
(-2.65, 2.80, 7.98)
(-2.65, 2.79, 7.98)
(-2.64, 2.79, 7.98)
(-2.65, 2.79, 7.98)
(-2.66, 2.77, 7.98)
(-2.66, 2.76, 7.98)
(-2.67, 2.75, 7.98)
(-2.68, 2.75, 7.98)
(-2.68, 2.76, 7.98)
(-2.66, 2.78, 7.98)
(-2.61, 2.85, 7.98)
(-2.80, 2.70, 7.98)
(-2.96, 2.72, 7.98)
(-2.88, 2.55, 7.98)
(-2.94, 2.61, 7.98)
(-2.96, 2.56, 7.98)
(-2.93, 2.55, 7.98)
(-2.93, 2.56, 7.98)
(-2.92, 2.58, 7.98)
(-2.91, 2.58, 7.98)
(-2.91, 2.57, 7.98)
(-2.92, 2.57, 7.98)
(-2.92, 2.57, 7.98)
(-2.92, 2.56, 7.98)
(-2.92, 2.55, 7.98)
(-2.94, 2.55, 7.98)
(-2.92, 2.56, 7.98)
(-2.90, 2.57, 7.98)
(-2.89, 2.57, 7.98)
(-2.88, 2.57, 7.98)
(-2.88, 2.57, 7.98)
(-2.91, 2.52, 7.98)
(-2.88, 2.55, 7.98)
(-2.90, 2.54, 7.98)
(-2.86, 2.58, 7.98)
(-2.86, 2.53, 7.98)
(-2.86, 2.52, 7.98)
(-2.88, 2.52, 7.98)
(-2.87, 2.52, 7.98)
(-2.90, 2.49, 7.98)
(-2.88, 2.49, 7.98)
(-2.85, 2.50, 7.98)
(-2.85, 2.50, 7.98)
(-2.85, 2.51, 7.98)
(-2.85, 2.51, 7.98)
(-2.85, 2.51, 7.98)
(-2.87, 2.53, 7.98)
(-2.89, 2.53, 7.98)
(-2.88, 2.53, 7.98)
(-2.89, 2.53, 7.98)
(-2.89, 2.53, 7.98)
(-2.89, 2.53, 7.98)
(-2.89, 2.52, 7.98)
(-2.88, 2.53, 7.98)
(-2.88, 2.53, 7.98)
(-2.87, 2.53, 7.98)
(-2.86, 2.53, 7.98)
(-2.86, 2.52, 7.98)
(-2.89, 2.49, 7.98)
(-2.89, 2.49, 7.98)
(-2.89, 2.49, 7.98)
(-2.88, 2.50, 7.98)
(-2.88, 2.50, 7.98)
(-2.88, 2.50, 7.98)
(-2.90, 2.54, 7.98)
(-2.91, 2.54, 7.98)
(-2.90, 2.54, 7.98)
(-2.92, 2.54, 7.98)
(-2.92, 2.55, 7.98)
(-2.91, 2.55, 7.98)
(-2.90, 2.56, 7.98)
(-2.90, 2.56, 7.98)
(-2.90, 2.56, 7.98)
(-2.90, 2.54, 7.98)
(-2.90, 2.54, 7.98)
(-2.90, 2.54, 7.98)
(-2.89, 2.55, 7.98)
(-2.89, 2.56, 7.98)
(-2.88, 2.56, 7.98)
(-2.89, 2.57, 7.98)
(-2.89, 2.58, 7.98)
(-2.89, 2.59, 7.98)
(-2.88, 2.61, 7.98)
(-2.67, 2.60, 7.98)
(-2.18, 2.43, 7.98)
(-0.80, 2.50, 7.98)
(-0.31, 2.39, 7.64)
(0.09, 2.46, 7.98)
(0.55, 2.50, 7.98)
(0.95, 2.79, 7.98)
(1.01, 2.75, 7.98)
(0.75, 2.65, 7.98)
(0.69, 2.62, 7.98)
(0.63, 2.62, 7.98)
(0.57, 2.55, 7.98)
(0.56, 2.54, 7.98)
(0.55, 2.54, 7.98)
(0.57, 2.55, 7.98)
(0.55, 2.54, 7.98)
(0.55, 2.55, 7.98)
(0.54, 2.55, 7.98)
(0.53, 2.56, 7.98)
(0.53, 2.55, 7.98)
(0.52, 2.55, 7.98)
(0.52, 2.56, 7.98)
(0.52, 2.56, 7.98)
(0.52, 2.55, 7.98)
(0.94, 2.64, 7.98)
(1.03, 2.89, 7.98)
(1.37, 2.94, 7.98)
(1.48, 3.13, 7.98)
(1.50, 3.15, 7.98)
(1.59, 3.19, 7.98)
(1.69, 3.19, 7.98)
(2.12, 3.41, 7.98)
(1.95, 3.34, 7.98)
(1.93, 3.35, 7.98)
(1.91, 3.34, 7.98)
(1.91, 3.34, 7.98)
(1.93, 3.34, 7.98)
(1.93, 3.35, 7.98)
(1.91, 3.34, 7.98)
(1.91, 3.34, 7.98)
(1.91, 3.33, 7.98)
(1.91, 3.32, 7.98)
(1.90, 3.31, 7.98)
(1.90, 3.30, 7.98)
(1.89, 3.28, 7.98)
(1.90, 3.29, 7.98)
(1.89, 3.29, 7.98)
(2.11, 3.29, 7.98)
(2.06, 3.32, 7.98)
(1.98, 3.28, 7.98)
(2.00, 3.30, 7.98)
(1.99, 3.33, 7.98)
(1.99, 3.33, 7.98)
(2.01, 3.35, 7.98)
(2.01, 3.35, 7.98)
(2.02, 3.35, 7.98)
(2.02, 3.34, 7.98)
(2.03, 3.34, 7.98)
(2.03, 3.34, 7.98)
(2.03, 3.34, 7.98)
(2.04, 3.35, 7.98)
(2.04, 3.35, 7.98)
(2.03, 3.36, 7.98)
(2.03, 3.36, 7.98)
(2.02, 3.37, 7.98)
(2.03, 3.37, 7.98)
(2.02, 3.37, 7.98)
(2.02, 3.38, 7.98)
(2.01, 3.40, 7.98)
(1.99, 3.40, 7.98)
(1.99, 3.42, 7.98)
(1.99, 3.43, 7.98)
(1.99, 3.42, 7.98)
(1.99, 3.43, 7.98)
(2.00, 3.43, 7.98)
(1.99, 3.44, 7.98)
(1.99, 3.44, 7.98)
(1.99, 3.41, 7.98)
(1.99, 3.42, 7.98)
(1.99, 3.42, 7.98)
(1.99, 3.43, 7.98)
(1.99, 3.44, 7.98)
(1.99, 3.40, 7.98)
(1.98, 3.39, 7.98)
(1.98, 3.40, 7.98)
(1.98, 3.42, 7.98)
(1.99, 3.42, 7.98)
(2.00, 3.41, 7.98)
(1.99, 3.41, 7.98)
(2.00, 3.42, 7.98)
(2.01, 3.42, 7.98)
(2.01, 3.41, 7.98)
(1.99, 3.41, 7.98)
(1.99, 3.40, 7.98)
(2.01, 3.41, 7.98)
(2.00, 3.43, 7.98)
(2.02, 3.45, 7.98)
(2.01, 3.31, 7.98)
(1.96, 3.34, 7.98)
(1.92, 3.32, 7.98)
(1.90, 3.35, 7.98)
(1.91, 3.39, 7.98)
(1.93, 3.39, 7.98)
(1.96, 3.41, 7.98)
(1.99, 3.43, 7.98)
(1.13, 3.30, 7.98)
(0.30, 3.22, 7.98)
(-0.54, 3.23, 7.98)
(-1.70, 2.88, 7.98)
(-2.10, 3.02, 7.98)
(-2.68, 2.83, 7.98)
(-2.80, 3.54, 7.98)
(-2.45, 3.67, 7.98)
(-2.45, 3.71, 7.98)
(-2.42, 3.65, 7.98)
(-2.39, 3.49, 7.86)
(-2.56, 3.30, 7.98)
(-2.71, 3.20, 7.98)
(-2.80, 3.19, 7.98)
(-2.81, 3.11, 7.98)
(-2.80, 3.03, 7.98)
(-2.80, 3.03, 7.98)
(-2.91, 3.05, 7.98)
(-2.84, 3.11, 7.98)
(-2.78, 3.09, 7.98)
(-2.72, 3.09, 7.98)
(-2.79, 3.06, 7.98)
(-2.67, 3.05, 7.98)
(-2.73, 3.26, 7.98)
(-2.79, 3.22, 7.98)
(-2.66, 3.19, 7.98)
(-2.69, 3.28, 7.98)
(-2.72, 3.29, 7.98)
(-2.73, 3.27, 7.98)
(-2.73, 3.25, 7.98)
(-2.77, 3.25, 7.98)
(-2.70, 3.15, 7.98)
(-2.78, 3.16, 7.98)
(-2.74, 3.22, 7.98)
(-2.97, 3.35, 7.98)
(-2.94, 3.36, 7.98)
(-2.91, 3.41, 7.98)
(-2.85, 3.47, 7.98)
(-2.93, 3.50, 7.98)
(-2.81, 3.46, 7.98)
(-3.00, 3.47, 7.98)
(-2.98, 3.44, 7.98)
(-2.94, 3.49, 7.98)
(-2.92, 3.48, 7.98)
(-2.97, 3.51, 7.98)
(-2.93, 3.56, 7.98)
(-2.95, 3.51, 7.98)
(-2.96, 3.50, 7.98)
(-2.90, 3.51, 7.98)
(-2.92, 3.75, 7.98)
(-2.84, 3.80, 7.98)
(-2.99, 3.81, 7.98)
(-3.02, 3.81, 7.98)
(-2.95, 3.97, 7.98)
(-2.89, 3.82, 7.98)
(-2.88, 3.88, 7.98)
(-2.83, 3.91, 7.98)
(-2.86, 3.93, 7.98)
(-2.85, 3.97, 7.98)
(-2.86, 3.97, 7.98)
(-2.85, 4.02, 7.98)
(-2.96, 3.94, 7.98)
(-2.90, 3.97, 7.98)
(-2.92, 4.03, 7.98)
(-2.86, 3.93, 7.98)
(-2.88, 3.94, 7.98)
(-2.88, 3.92, 7.98)
(-2.90, 3.90, 7.98)
(-2.88, 3.90, 7.98)
(-2.92, 3.87, 7.98)
(-2.92, 3.88, 7.98)
(-2.92, 3.89, 7.98)
(-3.02, 4.03, 7.98)
(-2.93, 4.00, 7.98)
(-2.87, 3.84, 7.98)
(-2.88, 3.92, 7.98)
(-2.89, 3.91, 7.98)
(-2.88, 3.92, 7.98)
(-2.88, 3.88, 7.98)
(-2.86, 3.91, 7.98)
(-2.89, 3.93, 7.98)
(-2.87, 3.94, 7.98)
(-2.88, 3.94, 7.98)
(-2.84, 3.96, 7.98)
(-2.90, 3.94, 7.98)
(-2.89, 3.96, 7.98)
(-2.89, 3.98, 7.98)
(-2.94, 3.94, 7.98)
(-2.96, 4.07, 7.98)
(-2.86, 3.93, 7.98)
(-2.79, 3.79, 7.98)
(-2.38, 3.92, 7.98)
(-1.78, 3.92, 7.98)
(-1.27, 3.85, 7.98)
(-0.78, 3.96, 7.98)
(-0.38, 4.00, 7.98)
(-0.56, 3.93, 7.98)
(-0.59, 3.90, 7.98)
(-0.64, 3.86, 7.98)
(-0.78, 3.76, 7.98)
(-0.81, 3.74, 7.98)
(-0.84, 3.72, 7.98)
(-0.87, 3.73, 7.98)
(-0.88, 3.73, 7.98)
(-0.87, 3.74, 7.98)
(-0.84, 3.74, 7.98)
(-0.84, 3.75, 7.98)
(-0.83, 3.77, 7.98)
(-1.51, 3.95, 7.98)
(-1.81, 3.99, 7.98)
(-2.03, 4.29, 7.98)
(-2.29, 4.43, 7.90)
(-2.27, 4.41, 7.98)
(-2.27, 4.38, 7.98)
(-2.50, 4.20, 7.98)
(-2.54, 4.14, 7.98)
(-2.61, 4.16, 7.98)
(-2.53, 4.06, 7.98)
(-2.62, 4.09, 7.98)
(-2.62, 4.06, 7.98)
(-2.63, 4.07, 7.98)
(-2.63, 4.05, 7.98)
(-2.63, 4.17, 7.98)
(-2.65, 4.07, 7.98)
(-2.62, 4.08, 7.98)
(-2.40, 3.96, 7.98)
(-1.84, 3.72, 7.98)
(-1.79, 3.75, 7.98)
(-1.18, 3.66, 7.98)
(-0.88, 3.41, 7.98)
(-0.87, 3.41, 7.98)
(-0.84, 3.44, 7.98)
(-0.97, 3.41, 7.98)
(-1.02, 3.38, 7.98)
(-1.08, 3.38, 7.98)
(-1.15, 3.32, 7.98)
(-1.14, 3.29, 7.98)
(-1.14, 3.29, 7.98)
(-1.14, 3.30, 7.98)
(-1.12, 3.21, 7.98)
(-1.09, 3.29, 7.98)
(-1.09, 3.26, 7.98)
(-1.04, 3.31, 7.98)
(-1.09, 3.37, 7.98)
(-1.12, 3.37, 7.98)
(-1.10, 3.33, 7.98)
(-1.13, 3.34, 7.98)
(-1.13, 3.30, 7.98)
(-1.14, 3.27, 7.98)
(-1.15, 3.27, 7.98)
(-1.15, 3.27, 7.98)
(-1.16, 3.28, 7.98)
(-1.14, 3.24, 7.98)
(-1.17, 3.25, 7.98)
(-1.15, 3.23, 7.98)
(-1.17, 3.24, 7.98)
(-1.44, 3.26, 7.98)
(-1.48, 3.37, 7.98)
(-1.73, 3.56, 7.98)
(-2.34, 3.65, 7.98)
(-2.51, 3.96, 7.98)
(-2.43, 3.89, 7.98)
(-2.39, 3.95, 7.98)
(-2.48, 3.92, 7.98)
(-2.59, 3.86, 7.98)
(-2.72, 3.80, 7.98)
(-2.74, 3.80, 7.98)
(-2.74, 3.81, 7.98)
(-2.76, 3.81, 7.98)
(-2.77, 3.79, 7.98)
(-2.75, 3.79, 7.98)
(-2.74, 3.79, 7.98)
(-2.74, 3.79, 7.98)
(-2.74, 3.79, 7.98)
(-2.71, 3.78, 7.98)
(-2.70, 3.78, 7.98)
(-2.71, 3.78, 7.98)
(-2.71, 3.76, 7.98)
(-2.72, 3.76, 7.98)
(-2.72, 3.75, 7.98)
(-2.72, 3.69, 7.98)
(-2.73, 3.73, 7.98)
(-2.72, 3.72, 7.98)
(-2.73, 3.59, 7.98)
(-2.74, 3.69, 7.98)
(-2.71, 3.64, 7.98)
(-2.70, 3.65, 7.98)
(-2.70, 3.65, 7.98)
(-2.71, 3.69, 7.98)
(-2.71, 3.78, 7.98)
(-2.72, 3.79, 7.98)
(-2.74, 3.77, 7.98)
(-2.66, 3.72, 7.98)
(-2.23, 3.74, 7.98)
(-1.83, 3.78, 7.98)
(-1.18, 3.73, 7.98)
(-1.06, 3.81, 7.98)
(-1.07, 3.80, 7.98)
(-1.07, 3.74, 7.98)
(-1.13, 3.70, 7.98)
(-1.22, 3.66, 7.98)
(-1.41, 3.58, 7.98)
(-1.41, 3.55, 7.98)
(-1.39, 3.53, 7.98)
(-1.39, 3.56, 7.98)
(-1.39, 3.58, 7.98)
(-1.40, 3.56, 7.98)
(-1.41, 3.56, 7.98)
(-1.42, 3.56, 7.98)
(-1.34, 3.52, 7.98)
(-1.34, 3.58, 7.98)
(-1.30, 3.50, 7.98)
(-1.32, 3.56, 7.98)
(-1.34, 3.55, 7.98)
(-1.38, 3.59, 7.98)
(-1.38, 3.59, 7.98)
(-1.36, 3.57, 7.98)
(-1.35, 3.57, 7.98)
(-1.37, 3.57, 7.98)
(-1.40, 3.57, 7.98)
(-1.40, 3.56, 7.98)
(-1.41, 3.51, 7.98)
(-2.30, 3.61, 7.98)
(-2.59, 3.60, 7.98)
(-2.73, 3.56, 7.98)
(-2.73, 3.61, 7.98)
(-2.74, 3.57, 7.98)
(-2.91, 3.50, 7.98)
(-2.95, 3.47, 7.98)
(-3.06, 3.36, 7.98)
(-3.06, 3.41, 7.98)
(-3.05, 3.42, 7.98)
(-3.07, 3.41, 7.98)
(-3.04, 3.39, 7.98)
(-3.03, 3.44, 7.98)
(-3.04, 3.41, 7.98)
(-3.01, 3.44, 7.98)
(-2.99, 3.19, 7.98)
(-2.99, 3.41, 7.98)
(-3.02, 3.37, 7.98)
(-3.02, 3.31, 7.98)
(-3.02, 3.31, 7.98)
(-3.05, 3.37, 7.98)
(-3.06, 3.35, 7.98)
(-3.03, 3.30, 7.98)
(-3.02, 3.33, 7.98)
(-3.05, 3.35, 7.98)
(-2.91, 3.32, 7.98)
(-2.11, 3.25, 7.98)
(-0.77, 3.14, 7.98)
(-0.39, 3.15, 7.98)
(0.16, 3.34, 7.98)
(0.04, 3.08, 7.98)
(0.03, 3.23, 7.98)
(-0.05, 3.13, 7.98)
(-0.26, 3.03, 7.98)
(-0.36, 3.02, 7.98)
(-0.45, 2.99, 7.98)
(-0.53, 2.99, 7.98)
(-0.54, 3.00, 7.98)
(-0.56, 3.01, 7.98)
(-0.62, 3.02, 7.98)
(-0.68, 3.00, 7.98)
(-0.66, 3.00, 7.98)
(-0.66, 2.90, 7.98)
(-0.63, 2.87, 7.98)
(-0.16, 2.92, 7.98)
(0.27, 2.90, 7.98)
(0.64, 2.92, 7.98)
(0.91, 2.94, 7.98)
(1.41, 2.98, 7.98)
(1.58, 3.13, 7.98)
(1.70, 3.17, 7.98)
(1.70, 3.29, 7.98)
(1.86, 3.31, 7.98)
(1.92, 3.34, 7.98)
(1.79, 3.36, 7.98)
(1.78, 3.36, 7.98)
(1.77, 3.34, 7.98)
(1.76, 3.36, 7.98)
(1.79, 3.41, 7.98)
(1.81, 3.45, 7.98)
(1.74, 3.41, 7.98)
(1.79, 3.43, 7.98)
(1.86, 3.39, 7.98)
(2.08, 3.53, 7.98)
(2.07, 3.44, 7.98)
(1.85, 3.47, 7.98)
(1.79, 3.43, 7.98)
(1.77, 3.43, 7.98)
(1.79, 3.42, 7.98)
(1.81, 3.43, 7.98)
(1.85, 3.45, 7.98)
(1.97, 3.51, 7.98)
(2.00, 3.53, 7.98)
(2.01, 3.54, 7.98)
(2.02, 3.54, 7.98)
(2.00, 3.50, 7.98)
(2.03, 3.51, 7.98)
(2.02, 3.50, 7.98)
(2.00, 3.49, 7.98)
(2.00, 3.49, 7.98)
(2.00, 3.49, 7.98)
(2.00, 3.48, 7.98)
(1.95, 3.42, 7.98)
(1.90, 3.38, 7.98)
(1.90, 3.40, 7.98)
(1.88, 3.39, 7.98)
(1.96, 3.46, 7.98)
(1.95, 3.46, 7.98)
(1.99, 3.48, 7.98)
(1.99, 3.50, 7.98)
(2.01, 3.53, 7.98)
(2.02, 3.53, 7.98)
(2.10, 3.62, 7.98)
(1.93, 3.48, 7.98)
(1.88, 3.46, 7.98)
(1.83, 3.39, 7.98)
(1.82, 3.46, 7.98)
(1.90, 3.55, 7.98)
(1.90, 3.45, 7.98)
(1.82, 3.43, 7.98)
(1.88, 3.48, 7.98)
(1.90, 3.43, 7.98)
(1.98, 3.48, 7.98)
(1.99, 3.46, 7.98)
(2.01, 3.51, 7.98)
(1.96, 3.39, 7.98)
(1.93, 3.37, 7.98)
(1.95, 3.33, 7.98)
(1.90, 3.36, 7.98)
(1.84, 3.72, 7.98)
(1.87, 3.29, 7.98)
(1.83, 3.31, 7.98)
(1.83, 3.26, 7.98)
(1.81, 3.29, 7.98)
(1.85, 3.33, 7.98)
(1.72, 3.34, 7.98)
(1.77, 3.19, 7.98)
(1.77, 3.21, 7.98)
(1.89, 3.25, 7.98)
(1.84, 3.25, 7.98)
(1.91, 3.33, 7.98)
(1.98, 3.36, 7.98)
(1.98, 3.35, 7.98)
(1.97, 3.34, 7.98)
(1.96, 3.34, 7.98)
(1.94, 3.35, 7.98)
(1.93, 3.37, 7.98)
(1.93, 3.37, 7.98)
(1.94, 3.37, 7.98)
(1.97, 3.51, 7.98)
(2.01, 3.45, 7.98)
(2.02, 3.45, 7.98)
(2.05, 3.46, 7.98)
(2.01, 3.51, 7.98)
(2.02, 3.51, 7.98)
(2.01, 3.45, 7.98)
(1.95, 3.43, 7.98)
(1.94, 3.43, 7.98)
(1.90, 3.43, 7.98)
(1.91, 3.50, 7.98)
(1.91, 3.49, 7.98)
(1.96, 3.42, 7.98)
(1.92, 3.38, 7.98)
(2.00, 3.41, 7.98)
(2.04, 3.38, 7.98)
(2.02, 3.38, 7.98)
(2.02, 3.36, 7.98)
(1.92, 3.40, 7.98)
(1.92, 3.37, 7.98)
(1.94, 3.37, 7.98)
(1.98, 3.31, 7.98)
(1.93, 3.40, 7.98)
(1.96, 3.45, 7.98)
(1.96, 3.38, 7.98)
(1.97, 3.34, 7.98)
(1.97, 3.31, 7.98)
(1.95, 3.36, 7.98)
(1.95, 3.38, 7.98)
(1.95, 3.31, 7.98)
(2.00, 3.37, 7.98)
(1.95, 3.38, 7.98)
(1.95, 3.43, 7.98)
(1.95, 3.41, 7.98)
(1.94, 3.39, 7.98)
(1.99, 3.30, 7.98)
(1.95, 3.39, 7.98)
(1.95, 3.37, 7.98)
(1.95, 3.29, 7.98)
(1.90, 3.30, 7.98)
(1.91, 3.31, 7.98)
(1.95, 3.33, 7.98)
(1.98, 3.39, 7.98)
(1.97, 3.37, 7.98)
(1.95, 3.33, 7.98)
(1.99, 3.37, 7.98)
(1.99, 3.34, 7.98)
(1.98, 3.33, 7.98)
(1.97, 3.33, 7.98)
(1.96, 3.33, 7.98)
(1.94, 3.32, 7.98)
(1.93, 3.34, 7.98)
(1.94, 3.32, 7.98)
(1.99, 3.40, 7.98)
(2.06, 3.33, 7.98)
(2.03, 3.26, 7.98)
(1.99, 3.21, 7.98)
(1.98, 3.21, 7.98)
(1.96, 3.21, 7.98)
(1.95, 3.21, 7.98)
(1.96, 3.24, 7.98)
(1.98, 3.24, 7.98)
(2.00, 3.23, 7.98)
(1.95, 3.18, 7.98)
(2.03, 3.24, 7.98)
(1.95, 3.28, 7.98)
(1.54, 3.03, 7.98)
(1.57, 3.15, 7.98)
(1.55, 3.16, 7.98)
(1.54, 3.12, 7.98)
(1.50, 3.15, 7.98)
(1.49, 3.08, 7.98)
(1.94, 3.31, 7.98)
(1.69, 3.21, 7.98)
(1.60, 3.20, 7.98)
(1.49, 3.10, 7.98)
(1.55, 3.15, 7.98)
(1.50, 3.12, 7.98)
(1.50, 3.11, 7.98)
(1.53, 3.12, 7.98)
(1.53, 3.14, 7.98)
(1.56, 3.15, 7.98)
(1.57, 3.15, 7.98)
(1.57, 3.15, 7.98)
(1.54, 3.14, 7.98)
(1.53, 3.16, 7.98)
(1.58, 3.33, 7.98)
(1.46, 3.21, 7.98)
(1.48, 3.29, 7.98)
(1.51, 3.25, 7.98)
(1.49, 3.25, 7.98)
(1.53, 3.13, 7.98)
(1.57, 3.15, 7.98)
(1.53, 3.10, 7.98)
(1.50, 3.09, 7.98)
(1.57, 3.20, 7.98)
(1.55, 3.27, 7.98)
(1.57, 3.22, 7.98)
(1.57, 3.21, 7.98)
(1.53, 3.21, 7.98)
(1.48, 3.19, 7.98)
(1.48, 3.14, 7.98)
(1.50, 3.02, 7.98)
(1.49, 2.96, 7.98)
(1.54, 2.98, 7.98)
(1.58, 3.01, 7.98)
(1.59, 3.05, 7.98)
(1.57, 3.04, 7.98)
(1.46, 3.08, 7.98)
(1.52, 3.06, 7.98)
(1.51, 3.06, 7.98)
(1.53, 3.05, 7.98)
(1.55, 3.08, 7.98)
(1.72, 3.24, 7.98)
(1.64, 3.15, 7.98)
(1.50, 3.06, 7.98)
(1.54, 3.16, 7.98)
(1.54, 3.15, 7.98)
(1.53, 3.14, 7.98)
(1.54, 3.13, 7.98)
(1.70, 3.24, 7.98)
(1.72, 3.26, 7.98)
(1.71, 3.23, 7.98)
(1.80, 3.24, 7.98)
(1.78, 3.26, 7.98)
(1.76, 3.26, 7.98)
(1.78, 3.32, 7.98)
(1.78, 3.31, 7.98)
(1.77, 3.27, 7.98)
(1.72, 3.24, 7.98)
(1.69, 3.22, 7.98)
(1.69, 3.20, 7.98)
